id,started_date,crop,crop_variety,seed_brand,medium,format,seed_weight_oz,seed_media_treatment_notes,first_emerge_date,full_emerge_date,emergence_notes,date_of_first_transplant,date_of_second_transplant,harvested_on,harvest_weight_oz,hrvst_wt_lbs,harvest_week,harvest_notes,created_at,updated_at,flat_id,date_of_third_transplant,former_flat_id,seed_treatments_id,days_to_harvest_from_sew,days_to_harvest_from_soak,room_id,current_system_id,exclude_from_freshlist,force_onto_freshlist,sewn_for
359,2018-05-01,beet,detroit dark red,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-05-04,2018-05-04,"",2018-05-11,2018-05-14,2018-10-05,0.99,0.061875,40,formerly flat # DEMARCO | ,2018-04-30 22:15:16 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
358,2018-05-01,basil,genovese,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-05-04,2018-05-04,"",2018-05-09,2018-05-20,2018-10-05,8.0,0.5,40,formerly flat # DAVID | delivered as live flat to inovino on may 31,2018-04-30 22:11:41 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
350,2018-05-01,radish,china rose,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-05-02,2018-05-03,"",2018-05-09,2018-05-14,2018-10-05,4.59,0.286875,40,formerly flat # KLAY | lost ~25% due to bending,2018-04-30 21:21:40 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
338,2018-04-26,arugula,eruca sativa,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-04-27,2018-04-28,"",2018-05-03,2018-05-10,2018-10-05,3.21,0.200625,40,formerly flat # GAME2 | ~15% lost due to bending,2018-04-26 08:39:53 -0700,2018-10-05 09:38:35 -0700,,2018-05-10,,,,,1,,,,
337,2018-04-26,cress,lepitum sativum,sprout house,biostrate felt,matt,0.4,no treatment,2018-04-27,2018-04-28,"",2018-05-03,2018-05-10,2018-10-05,5.96,0.3725,40,formerly flat # LANE | ,2018-04-26 08:35:25 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
363,2018-05-01,swiss chard,ruby red,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-05-04,2018-05-04,"",2018-05-10,2018-05-14,2018-10-05,1.61,0.100625,40,formerly flat # GAME1 | ,2018-04-30 22:38:47 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
349,2018-05-01,radish,china rose,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-05-02,2018-05-03,"",2018-05-09,2018-05-14,2018-10-05,9.18,0.57375,40,formerly flat # BRUCE | ,2018-04-30 21:21:28 -0700,2018-10-05 09:38:35 -0700,,2018-05-17,,,,,1,,,,
340,2018-04-26,pea,dun,mountain valley seed co,biostrate felt,matt,9.0,seed treatment id #7,2018-04-27,2018-04-28,"",2018-05-03,2018-05-09,2018-10-05,10.89,0.680625,40,formerly flat # RYLIE | ,2018-04-26 08:52:37 -0700,2018-10-05 09:38:35 -0700,,2018-05-09,,,,,1,,,,
352,2018-05-01,cilantro,chinese parsely,kitazawa seed co,biostrate felt,matt,2.0,seed treatment id #2,2018-05-02,2018-05-03,"",2018-05-09,2018-05-10,2018-10-05,3.64,0.2275,40,formerly flat # % | ,2018-04-30 21:46:30 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
336,2018-04-26,cress,lepitum sativum,sprout house,biostrate felt,matt,0.4,no treatment,2018-04-27,2018-04-28,"",2018-05-03,2018-05-09,2018-10-05,5.21,0.325625,40,formerly flat # ASSOCIATION | ,2018-04-26 08:35:15 -0700,2018-10-05 09:38:35 -0700,,2018-05-17,,,,,1,,,,
313,2018-04-19,mustard,whole brown ,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-04-21,2018-05-02,<20% germinated on April 23. those germinated look healthy at 2-3 inches. the rest are totally unemerged. ,2018-05-02,2018-05-02,2018-10-05,1.0,0.0625,40,formerly flat # SHAUN | never got 80+ % germination,2018-04-19 16:16:10 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
271,2018-04-11,pea,dun,mountain valley seed co,biostrate felt,matt,8.0,no treatment,2018-04-13,2018-04-15,"",2018-04-19,2018-04-23,2018-10-05,16.04,1.0025,40,formerly flat # KYLE | ,2018-04-11 09:06:14 -0700,2018-10-05 09:38:35 -0700,,2018-04-23,,,,,1,,,,
345,2018-04-26,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-04-27,2018-04-28,"",2018-05-04,2018-05-08,2018-10-05,6.04,0.3775,40,formerly flat # STEPH | lost at least 10% due to bending,2018-04-26 09:12:28 -0700,2018-10-05 09:38:35 -0700,,2018-05-17,,,,,1,,,,
272,2018-04-11,cress,lepitum sativum,sprout house,biostrate felt,matt,0.4,no treatment,2018-04-13,2018-04-13,"",2018-04-14,2018-04-20,2018-10-05,6.51,0.406875,40,formerly flat # BORIS | 3.9 oz harvested for bisous bistro no my on April 20 ,2018-04-11 09:12:33 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
353,2018-05-01,cilantro,chinese parsely,kitazawa seed co,biostrate felt,matt,2.0,seed treatment id #2,2018-05-02,2018-05-03,"",2018-05-07,2018-05-12,2018-10-05,3.56,0.2225,40,formerly flat # @ | ,2018-04-30 21:46:40 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
362,2018-05-01,swiss chard,ruby red,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-05-04,2018-05-04,"",2018-05-07,2018-05-14,2018-10-05,2.4,0.15,40,formerly flat # RUDY | ,2018-04-30 22:38:26 -0700,2018-10-05 09:38:35 -0700,,2018-05-17,,,,,1,,,,
343,2018-04-26,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-04-27,2018-04-28,"",2018-05-03,2018-05-10,2018-10-05,8.0,0.5,40,formerly flat # JORDAN | delivered as live flat to InoVino on May 10,2018-04-26 08:58:31 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
342,2018-04-26,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-04-27,2018-04-28,"",2018-05-03,2018-05-10,2018-10-05,6.99,0.436875,40,formerly flat # GREEN | ,2018-04-26 08:57:54 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
354,2018-05-01,cilantro,chinese parsely,kitazawa seed co,biostrate felt,matt,2.0,seed treatment id #1,2018-05-02,2018-05-03,"",2018-05-09,2018-05-12,2018-10-05,3.7,0.23125,40,formerly flat # = | ,2018-04-30 21:49:37 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
288,2018-04-14,cilantro,chinese parsely,kitazawa seed co,biostrate felt,matt,2.0,soaked 24hrs in nutsol. germinated in tupperwre in dark 14 days,2018-04-15,2018-04-17,"",2018-04-19,2018-04-27,2018-10-05,3.65,0.228125,40,formerly flat # FRAN | ,2018-04-13 22:12:25 -0700,2018-10-05 09:38:35 -0700,,2018-05-03,,,,,1,,,,
351,2018-05-01,mustard,whole brown ,frontier co-op,biostrate felt,matt,2.73,treatment ids #3 & #4,2018-05-02,2018-05-03,"",,,2018-10-05,0.0,0.0,40,killed due to spiderwebby mold,2018-04-30 21:43:08 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
341,2018-04-26,pea,dun,mountain valley seed co,biostrate felt,matt,9.0,4oz seed treatment id #7 + 5oz untreated,2018-04-27,2018-04-28,"",2018-05-03,2018-05-09,2018-10-05,18.61,1.163125,40,formerly flat # ROCCO | 8.25oz harvested may 10 for black sands,2018-04-26 08:53:28 -0700,2018-10-05 09:38:35 -0700,,2018-05-09,,,,,1,,,,
344,2018-04-26,kale,red russian,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-04-27,2018-04-28,"",2018-05-04,2018-05-09,2018-10-05,4.81,0.300625,40,formerly flat # KEVIN | lost at least 20% due to bending,2018-04-26 09:11:18 -0700,2018-10-05 09:38:35 -0700,,2018-05-17,,,,,1,,,,
297,2018-04-17,cilantro,chinese parsely,kitazawa seed co,biostrate felt,matt,4.0,soaked 24hrs in nutsol. germinated in tupperwre in dark 16 days,2018-04-18,2018-04-19,"",2018-04-27,2018-05-03,2018-10-05,0.0,0.0,40,"",2018-04-17 13:01:55 -0700,2018-10-05 09:38:35 -0700,,2018-05-03,,,,,1,,,,
339,2018-04-26,arugula,eruca sativa,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-04-27,2018-04-28,"",2018-05-03,2018-05-10,2018-10-05,3.09,0.193125,40,formerly flat # GAME3 | ~10% lost due to bending,2018-04-26 08:40:16 -0700,2018-10-05 09:38:35 -0700,,2018-05-10,,,,,1,,,,
347,2018-04-27,radish,daikon,handy pantry seeds & grain,biostrate felt,matt,0.5,no treatment,2018-04-28,2018-04-29,"",2018-05-03,2018-05-07,2018-10-05,10.41,0.650625,40,formerly flat # * | ,2018-04-27 08:40:12 -0700,2018-10-05 09:38:35 -0700,,2018-05-10,,,,,1,,,,
1408,2018-10-28,basil,dark opal,mountain valley seed co,biostrate felt,matt,0.15,no treatment,2018-10-30,2018-11-01,"",,,,,,,"",2018-10-28 16:58:30 -0700,2018-11-08 13:24:09 -0800,CALL,,,,,,1,12,false,false,
348,2018-05-01,radish,daikon,handy pantry seeds & grain,biostrate felt,matt,0.4,no treatment,2018-05-02,2018-05-03,"",2018-05-07,2018-05-14,2018-10-05,10.8,0.675,40,formerly flat # THRONE | ,2018-04-30 21:20:58 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
380,2018-05-04,cress,lepitum sativum,sprout house,biostrate felt,matt,0.4,no treatment,2018-05-05,2018-05-07,"",2018-05-10,2018-05-17,2018-10-05,4.65,0.290625,40,formerly flat # LACOB | ,2018-05-04 13:36:12 -0700,2018-10-05 09:38:35 -0700,,,,,,,1,,,,
327,2018-04-24,radish,china rose,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-04-25,2018-04-27,"",2018-05-01,2018-05-03,2018-10-05,2.98,0.18625,40,formerly flat # PENFOLD | some lost due to bending,2018-04-24 12:48:49 -0700,2018-10-05 09:38:36 -0700,,2018-05-03,,,,,1,,,,
392,2018-05-08,beet,bull's blood,kitazawa seed co,biostrate felt,matt,1.0,no treatment,2018-05-10,2018-05-11,"",2018-05-17,2018-05-25,2018-10-05,1.22,0.07625,40,formerly flat # NYLON | ,2018-05-07 21:04:24 -0700,2018-10-05 09:38:36 -0700,,,,,,,1,,,,
377,2018-05-04,arugula,eruca sativa,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-05-05,2018-05-07,"",2018-05-12,2018-05-18,2018-10-05,2.25,0.140625,40,formerly flat # CROWN | at least 10% lost due to bending,2018-05-04 13:29:08 -0700,2018-10-05 09:38:36 -0700,,,,,,,1,,,,
393,2018-05-09,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-05-10,2018-05-11,"",2018-05-17,2018-05-21,2018-10-05,9.0,0.5625,40,formerly flat # ARK | ,2018-05-09 09:32:59 -0700,2018-10-05 09:38:36 -0700,,,,,,,1,,,,
378,2018-05-04,arugula,eruca sativa,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-05-05,2018-05-07,"",2018-05-12,2018-05-18,2018-10-05,3.52,0.22,40,formerly flat # CONFERENCE | ,2018-05-04 13:29:24 -0700,2018-10-05 09:38:36 -0700,,,,,,,1,,,,
321,2018-04-21,cress,lepitum sativum,sprout house,biostrate felt,matt,0.4,no treatment,2018-04-22,2018-04-23,"",2018-04-27,2018-05-03,2018-10-05,8.0,0.5,40,formerly flat # FRED | delivered as live flat to inovino on may 4,2018-04-20 23:23:49 -0700,2018-10-05 09:38:36 -0700,,,,,,,1,,,,
376,2018-05-04,radish,purple sango,handy pantry seeds & grain,biostrate felt,matt,0.45,no treatment,2018-05-05,2018-05-07,"",2018-05-09,2018-05-17,2018-10-05,7.73,0.483125,40,formerly flat # CONFSEMIS | ,2018-05-04 13:06:33 -0700,2018-10-05 09:38:36 -0700,,,,,,,1,,,,
395,2018-05-09,pea,dun,mountain valley seed co,biostrate felt,matt,8.0,seed treatment id #8,2018-05-11,2018-05-11,"",2018-05-14,2018-05-17,2018-10-05,18.2,1.1375,40,formerly flat # FIRE | ,2018-05-09 09:39:24 -0700,2018-10-05 09:38:36 -0700,,2018-05-21,,,,,1,,,,
366,2018-05-03,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-05-04,2018-05-04,"",2018-05-10,2018-05-18,2018-10-05,8.24,0.515,40,formerly flat # DURANT | ,2018-05-03 03:17:52 -0700,2018-10-05 09:38:36 -0700,,2018-05-26,,,,,1,,,,
283,2018-04-14,kale,red russian,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-04-15,2018-04-17,"",2018-04-21,2018-04-27,2018-10-05,7.55,0.471875,40,formerly flat # BROWN | ,2018-04-13 21:44:39 -0700,2018-10-05 09:38:36 -0700,,2018-05-07,,,,,1,,,,
389,2018-05-07,beet,detroit dark red,mountain valley seed co,biostrate felt,matt,0.7,no treatment,2018-05-09,2018-05-11,"",2018-05-17,2018-05-28,2018-10-05,0.6,0.0375,40,formerly flat # KEY | ,2018-05-07 11:16:13 -0700,2018-10-05 09:38:36 -0700,,,,,,,1,,,,
365,2018-05-03,pea,dun,mountain valley seed co,biostrate felt,matt,9.0,no treatment,2018-05-04,2018-05-07,"",2018-05-08,2018-05-14,2018-10-05,24.69,1.543125,40,formerly flat # DARIO | 9oz for black sands on may 17,2018-05-03 03:12:09 -0700,2018-10-05 09:38:36 -0700,,2018-05-14,,,,,1,,,,
371,2018-05-03,swiss chard,ruby red,mountain valley seed co,biostrate felt,matt,0.6,no treatment,2018-05-07,2018-05-08,"",2018-05-10,2018-05-14,2018-10-05,1.79,0.111875,40,formerly flat # TIM | ,2018-05-03 03:43:08 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
396,2018-05-09,pea,dun,mountain valley seed co,biostrate felt,matt,8.0,seed treatment id #8,2018-05-11,2018-05-11,"",2018-05-14,2018-05-17,2018-10-05,17.95,1.121875,40,formerly flat # SACK | ,2018-05-09 09:39:51 -0700,2018-10-05 09:38:37 -0700,,2018-05-21,,,,,1,,,,
379,2018-05-04,cress,lepitum sativum,sprout house,biostrate felt,matt,0.4,no treatment,2018-05-05,2018-05-07,"",2018-05-10,2018-05-17,2018-10-05,3.9,0.24375,40,formerly flat # GUBER | ,2018-05-04 13:35:59 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
305,2018-04-18,cress,lepitum sativum,sprout house,biostrate felt,matt,0.4,no treatment,2018-04-19,2018-04-19,"",2018-04-23,2018-05-03,2018-10-05,3.58,0.22375,40,formerly flat # PLAYOFFS | ,2018-04-17 18:20:21 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
370,2018-05-03,basil,genovese,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-05-05,2018-05-07,"",2018-05-11,2018-05-20,2018-10-05,3.0,0.1875,40,formerly flat # ? | ,2018-05-03 03:40:57 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
369,2018-05-03,radish,daikon,handy pantry seeds & grain,biostrate felt,matt,0.5,no treatment,2018-05-04,2018-05-04,"",2018-05-09,2018-05-17,2018-10-05,12.2,0.7625,40,formerly flat # ADAMS | ,2018-05-03 03:36:10 -0700,2018-10-05 09:38:37 -0700,,2018-05-21,,,,,1,,,,
373,2018-05-03,pea,dun,mountain valley seed co,biostrate felt,matt,9.0,seed treatment id #8,2018-05-04,2018-05-05,"",2018-05-08,2018-05-11,2018-10-05,8.0,0.5,40,formerly flat # $ | Delivered as live flat to rich table may 11,2018-05-03 10:09:33 -0700,2018-10-05 09:38:37 -0700,,2018-05-11,,,,,1,,,,
308,2018-04-19,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.7,no treatment,2018-04-21,2018-04-22,"",2018-04-25,2018-04-30,2018-10-05,9.42,0.58875,40,formerly flat # ERIN | ,2018-04-19 16:05:17 -0700,2018-10-05 09:38:35 -0700,,2018-05-07,,,,,1,,,,
383,2018-05-07,radish,daikon,handy pantry seeds & grain,biostrate felt,matt,0.46,no treatment,2018-05-08,2018-05-09,"",2018-05-11,2018-05-17,2018-10-05,11.59,0.724375,40,formerly flat # BAND | ,2018-05-07 10:44:16 -0700,2018-10-05 09:38:37 -0700,,2018-05-26,,,,,1,,,,
387,2018-05-07,beet,detroit dark red,mountain valley seed co,biostrate felt,matt,0.96,treatment id # 17,2018-05-09,2018-05-11,"",2018-05-17,2018-05-30,2018-10-05,0.72,0.045,40,formerly flat # TIN | ,2018-05-07 11:09:14 -0700,2018-10-05 09:38:36 -0700,,,,,,,1,,,,
543,2018-06-06,radish,daikon,handy pantry seeds & grain,biostrate felt,matt,0.6,no treatment,2018-06-07,2018-06-08,"",2018-06-11,2018-06-17,2018-10-05,10.41,0.650625,40,formerly flat # HIGHFIVE | ,2018-06-05 19:31:22 -0700,2018-10-05 09:38:36 -0700,,,,,,,1,,,,
355,2018-05-01,cilantro,chinese parsely,kitazawa seed co,biostrate felt,matt,2.0,seed treatment id #1,2018-05-02,2018-05-03,"",2018-05-07,2018-05-10,2018-10-05,3.92,0.245,40,formerly flat # & | ,2018-04-30 21:49:49 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
319,2018-04-21,cress,lepitum sativum,sprout house,biostrate felt,matt,0.4,no treatment,2018-04-22,2018-04-23,"",2018-04-27,2018-05-04,2018-10-05,2.46,0.15375,40,formerly flat # JONES | lost ~20% due to bending,2018-04-20 23:23:24 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
536,2018-06-02,sunflower,black oil,mountain valley seed co,biostrate felt,matt,2.5,treatment id #34,2018-06-03,2018-06-04,"",2018-06-07,2018-06-11,2018-10-05,6.54,0.40875,40,formerly flat # klaythompson | ,2018-06-01 17:44:17 -0700,2018-10-05 09:38:36 -0700,,2018-06-11,,,,,1,,,,
367,2018-05-03,kale,red russian,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-05-04,2018-05-04,"",2018-05-10,2018-05-18,2018-10-05,8.36,0.5225,40,formerly flat # DRAYMOND | ,2018-05-03 03:20:09 -0700,2018-10-05 09:38:37 -0700,,2018-05-26,,,,,1,,,,
364,2018-05-03,pea,dun,mountain valley seed co,biostrate felt,matt,9.0,no treatment,2018-05-04,2018-05-07,"",2018-05-08,2018-05-14,2018-10-05,23.58,1.47375,40,formerly flat # VIC | ,2018-05-03 03:11:54 -0700,2018-10-05 09:38:37 -0700,,2018-05-14,,,,,1,,,,
388,2018-05-07,beet,detroit dark red,mountain valley seed co,biostrate felt,matt,0.7,no treatment,2018-05-09,2018-05-11,"",2018-05-17,2018-05-28,2018-10-05,0.94,0.05875,40,formerly flat # RIM | ,2018-05-07 11:15:09 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
1610,2018-11-16,benitade,japanese waterpepper,kitazawa seed co,biostrate felt,matt,0.6,"",2018-11-17,2018-11-19,"",,,,,,,"",2018-11-16 10:41:30 -0800,2018-11-20 21:21:06 -0800,BACON,,,111,,,1,8,false,false,""
1386,2018-10-24,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.8,no treatment,2018-10-25,2018-10-26,"",,,2018-11-06,11.02,0.68875,45,"",2018-10-24 17:20:13 -0700,2018-11-06 07:45:15 -0800,,,AWE,,13,,1,,false,false,
328,2018-04-24,radish,daikon,handy pantry seeds & grain,biostrate felt,matt,0.5,no treatment,2018-04-25,2018-04-27,"",2018-05-01,2018-05-04,2018-10-05,9.2,0.575,40,formerly flat # BABBERS | ,2018-04-24 12:57:08 -0700,2018-10-05 09:38:37 -0700,,2018-05-10,,,,,1,,,,
545,2018-06-06,radish,daikon,handy pantry seeds & grain,biostrate felt,matt,0.6,no treatment,2018-06-07,2018-06-08,"",2018-06-11,2018-06-13,2018-10-05,9.81,0.613125,40,formerly flat # HUDDLE | ,2018-06-05 19:31:44 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
410,2018-05-11,sunflower,black oil,rexseed,biostrate felt,matt,3.1,treatment id #14,2018-05-14,2018-05-14,"",,,2018-10-05,0.0,0.0,40,"",2018-05-10 18:04:18 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
417,2018-05-11,arugula,eruca sativa,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-05-14,2018-05-14,"",2018-05-17,2018-05-21,2018-10-05,2.16,0.135,40,formerly flat # WATER | lost over 50% due to bending and mold,2018-05-11 11:44:08 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
416,2018-05-11,radish,china rose,mountain valley seed co,biostrate felt,matt,0.6,no treatment,2018-05-14,2018-05-14,"",2018-05-17,2018-05-24,2018-10-05,3.02,0.18875,40,formerly flat # LOON | lost over 50% due to bending,2018-05-11 11:41:41 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
356,2018-05-01,cilantro,chinese parsely,kitazawa seed co,biostrate felt,matt,2.6,seed treatment ids #1 & #2,2018-05-02,2018-05-03,"",2018-05-07,2018-05-11,2018-10-05,5.89,0.368125,40,formerly flat # # | ,2018-04-30 21:50:53 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
404,2018-05-11,pea,dun,mountain valley seed co,biostrate felt,matt,8.24,treatment id #18,2018-05-11,2018-05-14,"",2018-05-17,2018-05-21,2018-10-05,12.84,0.8025,40,formerly flat # BLAKE | ,2018-05-10 17:40:23 -0700,2018-10-05 09:38:37 -0700,,2018-05-21,,,,,1,,,,
361,2018-05-01,corn,yellow popcorn,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-05-04,2018-05-07,"",2018-05-17,2018-05-17,2018-10-05,0.81,0.050625,40,formerly flat # FRASIER | not representative -- harvested directly out of propagation,2018-04-30 22:29:51 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
407,2018-05-11,sunflower,black oil,rexseed,biostrate felt,matt,4.3,treatment id #14,2018-05-14,2018-05-14,"",,,2018-10-05,0.0,0.0,40,"",2018-05-10 18:00:41 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
419,2018-05-11,beet,bull's blood,kitazawa seed co,biostrate felt,matt,2.03,treatment id #15,2018-05-14,2018-05-14,"",2018-05-17,2018-05-23,2018-10-05,2.27,0.141875,40,formerly flat # MO | ,2018-05-11 12:18:40 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
374,2018-05-03,pea,dun,mountain valley seed co,biostrate felt,matt,9.0,seed treatment id #8,2018-05-04,2018-05-05,"",2018-05-08,2018-05-11,2018-10-05,8.0,0.5,40,formerly flat # ~ | Delivered as live flat to rich table may 11,2018-05-03 10:09:45 -0700,2018-10-05 09:38:37 -0700,,2018-05-11,,,,,1,,,,
329,2018-04-24,arugula,eruca sativa,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-04-25,2018-04-27,"",2018-05-01,2018-05-07,2018-10-05,5.22,0.32625,40,formerly flat # MYCHAL | ,2018-04-24 13:02:22 -0700,2018-10-05 09:38:37 -0700,,,,,,,1,,,,
335,2018-04-25,sunflower,black oil,rexseed,biostrate felt,matt,3.6,seed treatment id #6,2018-04-25,2018-04-27,"",2018-05-03,2018-05-08,2018-10-05,7.5,0.46875,40,formerly flat # JR | ,2018-04-25 08:24:01 -0700,2018-10-05 09:38:37 -0700,,2018-05-09,,,,,1,,,,
406,2018-05-11,radish,daikon,handy pantry seeds & grain,biostrate felt,matt,0.6,no treatment,2018-05-11,2018-05-14,"",2018-05-17,2018-05-24,2018-10-05,9.3,0.58125,40,formerly flat # LIPS | ,2018-05-10 17:48:23 -0700,2018-10-05 09:38:38 -0700,,,,,,,1,,,,
405,2018-05-11,radish,daikon,handy pantry seeds & grain,biostrate felt,matt,0.6,no treatment,2018-05-11,2018-05-14,"",2018-05-17,2018-05-24,2018-10-05,10.45,0.653125,40,formerly flat # MEAT | ,2018-05-10 17:48:12 -0700,2018-10-05 09:38:38 -0700,,,,,,,1,,,,
421,2018-05-14,radish,china rose,mountain valley seed co,biostrate felt,matt,0.6,no treatment,2018-05-15,2018-05-16,"",2018-05-19,2018-05-24,2018-10-05,9.23,0.576875,40,formerly flat # JORDIE | ,2018-05-14 14:03:40 -0700,2018-10-05 09:38:38 -0700,,2018-05-26,,,,,1,,,,
425,2018-05-14,cilantro,chinese parsely,kitazawa seed co,biostrate felt,matt,4.23,treatment id #12,2018-05-16,2018-05-17,"",2018-05-19,2018-05-25,2018-10-05,2.06,0.12875,40,formerly flat # MEYERS | lost over 50% due to bending,2018-05-14 14:31:19 -0700,2018-10-05 09:38:38 -0700,,,,,,,1,,,,
403,2018-05-11,pea,dun,mountain valley seed co,biostrate felt,matt,9.0,treatment id #13,2018-05-11,2018-05-14,"",2018-05-17,2018-05-21,2018-10-05,18.42,1.15125,40,formerly flat # STAN | ,2018-05-10 17:26:17 -0700,2018-10-05 09:38:37 -0700,,2018-05-21,,,,,1,,,,
420,2018-05-14,radish,china rose,mountain valley seed co,biostrate felt,matt,0.6,no treatment,2018-05-15,2018-05-16,"",2018-05-19,2018-05-24,2018-10-05,9.85,0.615625,40,formerly flat # LOONEYBIN | ,2018-05-14 14:03:26 -0700,2018-10-05 09:38:38 -0700,,2018-05-26,,,,,1,,,,
411,2018-05-11,beet,detroit dark red,mountain valley seed co,biostrate felt,matt,2.0,no treatment,2018-05-14,2018-05-17,"",2018-05-17,2018-05-23,2018-10-05,2.62,0.16375,40,formerly flat # VULVA | ,2018-05-10 22:56:40 -0700,2018-10-05 09:38:38 -0700,,,,,,,1,,,,
